Ti,tau,f_B,r_ash,eta_ch,f_tail,eta_drive,f_imp,xi_sync,Pnet_Pbrems
411.8520,0.3361,0.1982,0.0037,0.0612,0.3716,0.5946,0.0062,0.0310,0.0311
335.6839,0.3907,0.1089,0.0063,0.2178,0.4190,0.7566,0.0163,0.0056,0.0232
472.1504,0.3233,0.1228,0.0109,0.2289,0.3621,0.7026,0.0074,0.0069,0.0396
484.1225,0.3388,0.1407,0.0015,0.2966,0.3669,0.7411,0.0117,0.0129,0.0650
590.1335,0.6837,0.2023,0.0064,0.4920,0.5409,0.5002,0.0036,0.0218,0.0668
470.5363,0.3682,0.1315,0.0098,0.4278,0.5679,0.7291,0.0052,0.0384,0.1394
533.9696,0.3444,0.2138,0.0186,0.4809,0.5544,0.6430,0.0016,0.1583,0.0032
508.2231,0.5420,0.1711,0.0116,0.4356,0.5143,0.7724,0.0042,0.0199,0.0533
588.0495,0.4627,0.1428,0.0055,0.4611,0.5809,0.6801,0.0031,0.0389,0.1586
553.0789,0.3599,0.1939,0.0150,0.3992,0.4450,0.7170,0.0008,0.0726,0.0257
407.6326,0.3754,0.2085,0.0341,0.4914,0.5289,0.7306,0.0020,0.0290,0.0378
350.8064,0.3715,0.1556,0.0135,0.2831,0.4914,0.7782,0.0034,0.0107,0.1473
430.1639,0.3927,0.2057,0.0111,0.2259,0.5693,0.7473,0.0067,0.0098,0.0001
522.7821,0.3525,0.1196,0.0095,0.4933,0.5795,0.7795,0.0144,0.1201,0.0348
497.1215,0.5069,0.2906,0.0017,0.4430,0.5828,0.7143,0.0035,0.0174,0.1056
335.0651,0.4115,0.1576,0.0015,0.0761,0.5110,0.5316,0.0027,0.0523,0.0125
432.4492,0.3277,0.1891,0.0174,0.1125,0.4670,0.6336,0.0084,0.0130,0.0110
475.0461,0.3305,0.2621,0.0061,0.4507,0.4997,0.7969,0.0071,0.0737,0.0703
537.3725,0.3163,0.1211,0.0012,0.3444,0.3857,0.7044,0.0078,0.0894,0.0254
578.4205,0.3197,0.1264,0.0108,0.0914,0.5469,0.6222,0.0028,0.0260,0.0273
585.0632,0.4103,0.2583,0.0077,0.4098,0.5161,0.7519,0.0049,0.0739,0.0152
515.7022,0.3071,0.1936,0.0036,0.1343,0.5569,0.7927,0.0041,0.0114,0.1381
563.8759,0.7705,0.2193,0.0038,0.4989,0.5901,0.6582,0.0004,0.2174,0.0766
473.3420,0.3532,0.1020,0.0034,0.4124,0.3598,0.7689,0.0045,0.0225,0.0906
526.3671,0.6435,0.2594,0.0153,0.4832,0.5881,0.7011,0.0078,0.0748,0.0371
458.8736,0.3506,0.1458,0.0139,0.0244,0.5761,0.6217,0.0006,0.0454,0.0433
546.5961,0.4766,0.2462,0.0023,0.4718,0.5170,0.6612,0.0108,0.0266,0.0474
535.4719,0.7855,0.1651,0.0034,0.4706,0.5585,0.6810,0.0095,0.0548,0.0054
321.1248,0.4207,0.1243,0.0025,0.2604,0.4880,0.7642,0.0077,0.0658,0.0228
341.2559,0.3996,0.1166,0.0213,0.0854,0.1561,0.6986,0.0063,0.0054,0.0361
540.1543,0.3396,0.0958,0.0076,0.3603,0.5866,0.7466,0.0019,0.1497,0.0117
475.6426,0.3018,0.2366,0.0118,0.4666,0.4277,0.7176,0.0026,0.0153,0.1081
440.4523,0.4280,0.1626,0.0208,0.4037,0.5402,0.6805,0.0010,0.0208,0.0426
596.9661,0.3324,0.2880,0.0064,0.4102,0.5768,0.6680,0.0007,0.1127,0.0374
451.6313,0.3583,0.0951,0.0029,0.0177,0.2682,0.4047,0.0001,0.0715,0.0130
556.0600,0.8295,0.2654,0.0057,0.4965,0.5602,0.7173,0.0090,0.0015,0.1304
468.3094,0.3213,0.1485,0.0113,0.0509,0.5305,0.7512,0.0089,0.0854,0.0109
416.1381,0.3368,0.1539,0.0202,0.0829,0.3205,0.6374,0.0003,0.0542,0.0036
421.7175,0.6532,0.2883,0.0013,0.4887,0.5066,0.7998,0.0004,0.0580,0.0132
545.0255,0.3083,0.1393,0.0256,0.0580,0.1543,0.6229,0.0013,0.0134,0.0254
416.7874,0.5111,0.1284,0.0148,0.4955,0.4817,0.7720,0.0024,0.0376,0.0108
539.9379,0.4332,0.1454,0.0047,0.4987,0.5148,0.6404,0.0101,0.0672,0.0021
582.7226,0.3981,0.2252,0.0013,0.4258,0.4719,0.7003,0.0054,0.0152,0.0891
561.9239,0.3375,0.1742,0.0192,0.4877,0.5863,0.7295,0.0083,0.0189,0.2100
491.9745,0.3161,0.1335,0.0096,0.4629,0.3552,0.7960,0.0008,0.1480,0.0627
442.2284,0.3307,0.2419,0.0114,0.3664,0.5302,0.6996,0.0040,0.0151,0.0688
282.5194,0.4339,0.1039,0.0138,0.1734,0.5461,0.7322,0.0058,0.0160,0.0160
561.4836,0.3053,0.1744,0.0324,0.1123,0.5004,0.6928,0.0001,0.0044,0.0165
427.3518,0.3427,0.1266,0.0147,0.0287,0.4246,0.6768,0.0014,0.0452,0.0314
468.7498,0.3316,0.1482,0.0394,0.4274,0.5562,0.7766,0.0020,0.1067,0.0467
538.1940,0.5119,0.2448,0.0291,0.4795,0.5355,0.6628,0.0012,0.0319,0.0096
405.9557,0.3245,0.1961,0.0152,0.4889,0.5328,0.7763,0.0052,0.1166,0.0977
466.2846,0.3062,0.2015,0.0063,0.3949,0.3209,0.6625,0.0038,0.0066,0.0545
567.3557,0.3195,0.1311,0.0070,0.2258,0.5770,0.5930,0.0058,0.0423,0.0319
564.9484,0.4982,0.2324,0.0169,0.4968,0.5495,0.7250,0.0042,0.0976,0.0782
544.8243,0.4678,0.1576,0.0269,0.4915,0.5373,0.6427,0.0004,0.0619,0.0096
446.2869,0.3681,0.1263,0.0014,0.2623,0.5990,0.7557,0.0034,0.0220,0.1844
538.6110,0.9680,0.2221,0.0013,0.4825,0.5773,0.6777,0.0030,0.1287,0.0765
371.7464,0.4081,0.1042,0.0023,0.4066,0.4695,0.7785,0.0088,0.0678,0.0068
458.5262,0.3120,0.1755,0.0069,0.0315,0.4203,0.5422,0.0007,0.0511,0.0059
329.9752,0.4053,0.1439,0.0151,0.0302,0.4954,0.6130,0.0051,0.0143,0.0503
394.7726,0.3801,0.1940,0.0125,0.4612,0.5732,0.6468,0.0046,0.0157,0.0661
578.6276,0.3088,0.1765,0.0149,0.4333,0.4896,0.7318,0.0144,0.0443,0.0648
495.1182,0.4702,0.2053,0.0021,0.4281,0.5607,0.6294,0.0074,0.0149,0.0756
440.2148,0.3454,0.1184,0.0194,0.0796,0.1731,0.6924,0.0020,0.0545,0.0098
557.9297,0.3379,0.1866,0.0179,0.4784,0.4694,0.6980,0.0011,0.1586,0.0062
459.1059,0.3615,0.2198,0.0119,0.4988,0.5064,0.7322,0.0122,0.0248,0.0681
579.6486,0.3977,0.1199,0.0024,0.4154,0.5916,0.7313,0.0028,0.1823,0.0185
349.0617,0.4745,0.2640,0.0042,0.4488,0.5794,0.7895,0.0015,0.0235,0.0670
519.6603,0.5377,0.1776,0.0074,0.4910,0.5602,0.7825,0.0184,0.0435,0.0595
444.5827,0.3020,0.2085,0.0048,0.3510,0.4577,0.7516,0.0056,0.0739,0.0609
492.9985,0.3394,0.1005,0.0037,0.4476,0.5567,0.7186,0.0089,0.0911,0.0260
579.8010,0.3373,0.1461,0.0230,0.3221,0.5533,0.7553,0.0001,0.0401,0.1142
325.6125,0.4153,0.1224,0.0074,0.0043,0.1091,0.3523,0.0040,0.0423,0.0740
528.2605,0.3219,0.2367,0.0157,0.4035,0.5476,0.6474,0.0013,0.0724,0.0412
351.2484,0.3614,0.1559,0.0371,0.1567,0.5953,0.7495,0.0054,0.0314,0.0128
451.9163,0.3214,0.1687,0.0059,0.1393,0.4994,0.7141,0.0019,0.1440,0.0058
374.2123,0.4205,0.1294,0.0079,0.4219,0.5185,0.7363,0.0009,0.0119,0.1273
459.3786,0.5548,0.1971,0.0078,0.4315,0.5716,0.7255,0.0023,0.1168,0.0151
554.6026,0.7927,0.2276,0.0068,0.3902,0.5832,0.6304,0.0001,0.0037,0.0345
380.2260,0.4717,0.2273,0.0017,0.4687,0.5128,0.7583,0.0010,0.0967,0.0387
447.5538,0.7136,0.2313,0.0086,0.4704,0.5664,0.6439,0.0079,0.0033,0.0317
428.6415,0.3456,0.1689,0.0186,0.4056,0.3926,0.7956,0.0026,0.0922,0.0585
429.4579,0.5175,0.1847,0.0036,0.4616,0.5654,0.6274,0.0052,0.0339,0.0514
483.8464,0.3285,0.1580,0.0041,0.1600,0.2580,0.6170,0.0062,0.0156,0.0212
524.2660,0.4367,0.2297,0.0181,0.4662,0.5870,0.7853,0.0172,0.0066,0.0841
549.7409,0.3411,0.2127,0.0050,0.4538,0.5175,0.5770,0.0042,0.0526,0.0422
502.6021,0.3777,0.1636,0.0022,0.4042,0.4746,0.7676,0.0188,0.0299,0.0233
338.5265,0.4449,0.0732,0.0050,0.0148,0.1365,0.6748,0.0016,0.0449,0.0035
488.9969,0.3291,0.1709,0.0092,0.2542,0.5238,0.7162,0.0029,0.0601,0.1020
345.9532,0.3723,0.1875,0.0019,0.4855,0.1692,0.7927,0.0006,0.0180,0.0643
432.0611,0.3597,0.1110,0.0044,0.2120,0.4018,0.7633,0.0119,0.0541,0.0158
510.8902,0.3077,0.1632,0.0149,0.0875,0.1057,0.7778,0.0019,0.0187,0.0702
402.5821,0.4144,0.1669,0.0046,0.3539,0.4777,0.6987,0.0050,0.0594,0.0039
477.9460,0.3346,0.1153,0.0341,0.0527,0.3068,0.7948,0.0004,0.0501,0.0068
518.3848,0.5980,0.1805,0.0110,0.4283,0.5842,0.6724,0.0031,0.0340,0.0651
550.9121,0.3267,0.1856,0.0332,0.3179,0.5629,0.7117,0.0098,0.0132,0.0003
423.3433,0.3477,0.2263,0.0195,0.4251,0.5394,0.7401,0.0145,0.0050,0.0142
537.2218,0.3296,0.1930,0.0011,0.4106,0.3770,0.7839,0.0034,0.1761,0.0026
450.3408,0.3647,0.1442,0.0018,0.4559,0.4225,0.6783,0.0003,0.1122,0.0415
512.8320,0.3697,0.2859,0.0068,0.3749,0.5918,0.7704,0.0048,0.0532,0.0446
404.7363,0.3769,0.1062,0.0062,0.0123,0.3479,0.7361,0.0055,0.0151,0.1002
589.0938,0.3730,0.2065,0.0199,0.4964,0.5884,0.7055,0.0060,0.0785,0.1588
384.1888,0.3584,0.1506,0.0117,0.2341,0.5136,0.6325,0.0053,0.0066,0.0799
530.2878,0.5173,0.2097,0.0032,0.4231,0.5198,0.7485,0.0013,0.0775,0.0641
368.8013,0.3830,0.2003,0.0362,0.3984,0.5304,0.7960,0.0047,0.0213,0.0112
441.3854,0.3437,0.1868,0.0045,0.4308,0.5638,0.7059,0.0081,0.1337,0.0526
548.6053,0.3124,0.2382,0.0114,0.4385,0.4724,0.6251,0.0061,0.0365,0.0014
305.8980,0.3799,0.1524,0.0112,0.4598,0.5539,0.7886,0.0075,0.0495,0.0294
510.6084,0.3172,0.2436,0.0021,0.2479,0.4910,0.7014,0.0011,0.0812,0.0005
481.3682,0.8401,0.2094,0.0053,0.4701,0.5742,0.6244,0.0023,0.0228,0.0918
392.8143,0.3362,0.1854,0.0075,0.1290,0.4045,0.6206,0.0031,0.0474,0.0158
583.4351,0.8033,0.1934,0.0138,0.4731,0.5489,0.7882,0.0102,0.0120,0.0493
562.5297,0.4218,0.1755,0.0094,0.4600,0.5782,0.7197,0.0002,0.1359,0.1477
405.3345,0.3645,0.1434,0.0118,0.0283,0.1421,0.7784,0.0047,0.0739,0.0201
551.2020,0.3043,0.1178,0.0098,0.2840,0.5896,0.6628,0.0102,0.0506,0.0563
585.2239,0.3490,0.1898,0.0295,0.3892,0.5718,0.7971,0.0015,0.1542,0.0245
500.7882,0.3116,0.1987,0.0041,0.4904,0.5835,0.7395,0.0115,0.0617,0.2091
477.1472,0.4879,0.2290,0.0027,0.4983,0.4986,0.6971,0.0179,0.0054,0.0120
371.2436,0.3965,0.1741,0.0076,0.3577,0.3737,0.7839,0.0028,0.0834,0.0141
294.5430,0.3918,0.1688,0.0044,0.0815,0.5893,0.6053,0.0078,0.0343,0.0113
328.8062,0.3780,0.1506,0.0186,0.0924,0.5182,0.7568,0.0110,0.0612,0.0008
521.4555,0.3507,0.1731,0.0053,0.4528,0.4859,0.7876,0.0057,0.2202,0.0216
425.6863,0.3873,0.1355,0.0183,0.3136,0.5054,0.7167,0.0012,0.0043,0.0851
549.5056,0.3201,0.1527,0.0291,0.4288,0.4820,0.7509,0.0157,0.0150,0.0096
503.3750,0.3305,0.2412,0.0071,0.4157,0.5627,0.5973,0.0102,0.0056,0.0252
386.0798,0.3618,0.1759,0.0054,0.3221,0.5220,0.6982,0.0100,0.0795,0.0082
392.7539,0.3491,0.1391,0.0061,0.1563,0.4197,0.7860,0.0037,0.0073,0.1137
462.7741,0.3583,0.2543,0.0216,0.4476,0.5254,0.7779,0.0012,0.0520,0.0652
464.2658,0.3410,0.1314,0.0127,0.2306,0.1643,0.7704,0.0029,0.0173,0.0651
565.3644,0.3318,0.2017,0.0121,0.4057,0.4239,0.7360,0.0074,0.0554,0.0226
398.9889,0.5774,0.1677,0.0254,0.4609,0.5234,0.7416,0.0004,0.0043,0.0052
405.7221,0.3310,0.1887,0.0016,0.0556,0.1895,0.6283,0.0041,0.0203,0.0497
554.3400,0.4897,0.1800,0.0386,0.4931,0.5793,0.7941,0.0046,0.0682,0.0543
451.1138,0.3025,0.2609,0.0067,0.4753,0.5805,0.6572,0.0093,0.0779,0.0057
595.3917,0.9396,0.2890,0.0072,0.4540,0.5690,0.6869,0.0083,0.0410,0.0111
491.7700,0.3171,0.1263,0.0205,0.0218,0.3246,0.6246,0.0098,0.0145,0.0060
573.3620,0.3326,0.1622,0.0047,0.3118,0.5705,0.7953,0.0063,0.1620,0.0546
502.4611,0.3245,0.1540,0.0369,0.4671,0.3848,0.7231,0.0004,0.0272,0.0343
486.3753,0.3179,0.1393,0.0192,0.4236,0.5900,0.7090,0.0018,0.0592,0.1683
521.6326,0.3390,0.2216,0.0097,0.4802,0.5958,0.6229,0.0050,0.1754,0.0075
436.7517,0.4119,0.1976,0.0011,0.4857,0.4681,0.6876,0.0047,0.0547,0.0612
492.4390,0.4915,0.1633,0.0144,0.4315,0.4777,0.7905,0.0076,0.0027,0.0205
575.7813,0.5060,0.2435,0.0010,0.4455,0.5685,0.7697,0.0131,0.1245,0.0250
568.3974,0.9120,0.2575,0.0212,0.4958,0.5977,0.7364,0.0031,0.0234,0.1423
428.4101,0.3521,0.1461,0.0050,0.0813,0.2984,0.6252,0.0069,0.0710,0.0070
581.3443,0.6154,0.2112,0.0282,0.4567,0.5915,0.7483,0.0091,0.0131,0.0498
429.0592,0.5278,0.1362,0.0115,0.4968,0.5180,0.7910,0.0058,0.0593,0.0224
549.5972,0.3540,0.1664,0.0101,0.4889,0.5639,0.7084,0.0048,0.0031,0.2590
501.4010,0.3298,0.1479,0.0035,0.0126,0.4676,0.3560,0.0012,0.0426,0.0624
476.5786,0.3193,0.1549,0.0029,0.4919,0.3270,0.7843,0.0152,0.0901,0.0205
313.6497,0.4014,0.1168,0.0126,0.0280,0.3707,0.7040,0.0012,0.0361,0.0272
452.7378,0.4332,0.1704,0.0053,0.4009,0.5769,0.6908,0.0069,0.0041,0.1123
419.1176,0.3595,0.1263,0.0335,0.1942,0.2810,0.7871,0.0022,0.0322,0.0173
395.5648,0.3723,0.1096,0.0117,0.1722,0.4921,0.7130,0.0066,0.0630,0.0286
543.7710,0.7486,0.2256,0.0079,0.4642,0.5883,0.5290,0.0043,0.0575,0.0411
477.0217,0.5192,0.2155,0.0355,0.4351,0.5414,0.7936,0.0014,0.0127,0.0074
376.9270,0.3656,0.1467,0.0097,0.4333,0.5832,0.7999,0.0157,0.0799,0.0493
379.3584,0.3421,0.2015,0.0347,0.0919,0.5117,0.6314,0.0006,0.0141,0.0087
526.3242,0.3130,0.1667,0.0214,0.2240,0.4531,0.7855,0.0003,0.0643,0.0787
363.9445,0.3559,0.1754,0.0141,0.0159,0.2550,0.7098,0.0033,0.0128,0.0741
568.1445,0.3003,0.2975,0.0062,0.3899,0.5038,0.7783,0.0029,0.0337,0.0715
435.7157,0.3969,0.2855,0.0077,0.4698,0.5201,0.7645,0.0050,0.0344,0.0324
485.6827,0.3357,0.1099,0.0250,0.4078,0.3843,0.7898,0.0085,0.0018,0.0391
368.7170,0.3294,0.1827,0.0031,0.4573,0.5736,0.6946,0.0162,0.0334,0.0004
542.1648,0.5731,0.2672,0.0125,0.4775,0.5620,0.6899,0.0043,0.0532,0.0636
443.0309,0.3329,0.1535,0.0107,0.0304,0.5508,0.6407,0.0072,0.0615,0.0437
512.8942,0.4625,0.1589,0.0048,0.4585,0.5663,0.7507,0.0135,0.0818,0.0470
535.8561,0.3350,0.1744,0.0026,0.4304,0.3165,0.7241,0.0043,0.0122,0.0739
354.1371,0.3766,0.1831,0.0083,0.3261,0.3916,0.7697,0.0022,0.0636,0.0550
383.8014,0.3264,0.2291,0.0034,0.1990,0.5609,0.7818,0.0060,0.0514,0.0637
558.9406,0.8117,0.2826,0.0044,0.4532,0.5611,0.7065,0.0013,0.0601,0.0475
396.6525,0.3413,0.2074,0.0128,0.2638,0.5480,0.7247,0.0104,0.0433,0.0128
578.4862,0.3647,0.2060,0.0479,0.4923,0.5558,0.7589,0.0053,0.0510,0.0417
417.8549,0.4524,0.1466,0.0159,0.4600,0.4843,0.7768,0.0098,0.0212,0.0087
382.2251,0.3707,0.2206,0.0043,0.3980,0.3546,0.7434,0.0063,0.0173,0.0039
335.0193,0.3932,0.1417,0.0203,0.0793,0.4642,0.7742,0.0033,0.0184,0.0814
554.2029,0.6259,0.1258,0.0177,0.4679,0.5986,0.7342,0.0009,0.0400,0.0370
300.7218,0.4592,0.0751,0.0027,0.0233,0.4057,0.5109,0.0032,0.0335,0.0113
528.0112,0.3569,0.1580,0.0239,0.4308,0.5324,0.7632,0.0019,0.0234,0.1571
507.6519,0.4604,0.2090,0.0088,0.4938,0.4046,0.7887,0.0042,0.0177,0.0500
327.2444,0.4159,0.1338,0.0023,0.2627,0.2884,0.7128,0.0019,0.0598,0.0253
580.1809,0.3475,0.2256,0.0151,0.3572,0.5069,0.6553,0.0006,0.0146,0.0486
555.4148,0.8277,0.1842,0.0188,0.4852,0.5546,0.5389,0.0000,0.0207,0.0256
389.5582,0.3839,0.1647,0.0065,0.1233,0.5882,0.7066,0.0001,0.0881,0.0392
432.7140,0.3731,0.1433,0.0293,0.4597,0.4561,0.7470,0.0009,0.0641,0.0283
311.7516,0.4460,0.1415,0.0074,0.3134,0.5437,0.7285,0.0015,0.0703,0.0098
571.6145,0.3322,0.1505,0.0163,0.4895,0.2840,0.7475,0.0015,0.0317,0.0232
511.5054,0.3040,0.1518,0.0013,0.3963,0.5740,0.6426,0.0076,0.1475,0.0579
568.5410,0.3133,0.2269,0.0132,0.3136,0.5991,0.7837,0.0089,0.1152,0.0192
529.2370,0.6412,0.1784,0.0038,0.4710,0.5893,0.4928,0.0013,0.0553,0.0490
492.5432,0.7693,0.1959,0.0331,0.4792,0.5905,0.7727,0.0066,0.0247,0.0024
412.9069,0.3376,0.1436,0.0420,0.1948,0.5670,0.7012,0.0039,0.0035,0.0286
532.7148,0.3194,0.2734,0.0139,0.4402,0.5968,0.6924,0.0001,0.0162,0.1665
547.8046,0.3101,0.1582,0.0106,0.1650,0.3581,0.6839,0.0026,0.0466,0.0350
492.2264,0.3688,0.1790,0.0055,0.4981,0.4651,0.6145,0.0002,0.0938,0.0216
484.4360,0.3628,0.1150,0.0138,0.2320,0.3876,0.6845,0.0008,0.0274,0.0168
506.6005,0.4345,0.2423,0.0030,0.4785,0.5699,0.7093,0.0061,0.0713,0.1345
472.2207,0.6107,0.2800,0.0047,0.4706,0.4967,0.7919,0.0045,0.0151,0.0184
583.4594,0.4778,0.1571,0.0068,0.4886,0.5717,0.6890,0.0053,0.0224,0.1917
525.3475,0.3134,0.1856,0.0017,0.1399,0.2546,0.6808,0.0057,0.0030,0.0266
364.7017,0.3552,0.1728,0.0097,0.1196,0.4530,0.7603,0.0079,0.0735,0.0383
458.9326,0.3675,0.1299,0.0082,0.0041,0.4041,0.3643,0.0001,0.0068,0.0710
544.9003,0.3918,0.2370,0.0370,0.4564,0.5525,0.7757,0.0011,0.0311,0.0753
592.5369,0.6858,0.2513,0.0180,0.4954,0.5431,0.6933,0.0074,0.0027,0.0808
446.5629,0.3114,0.2058,0.0120,0.2897,0.4891,0.6548,0.0027,0.0710,0.0387
459.0277,0.3079,0.2257,0.0266,0.4350,0.5962,0.7585,0.0081,0.0321,0.1027
532.9008,0.3097,0.1292,0.0037,0.3505,0.2026,0.7723,0.0020,0.0837,0.0448
582.0347,0.9748,0.2154,0.0052,0.4645,0.5493,0.4937,0.0061,0.0383,0.0058
476.9391,0.5693,0.1455,0.0086,0.4009,0.5534,0.7338,0.0026,0.0220,0.0198
495.2903,0.3956,0.1268,0.0130,0.3930,0.5134,0.7772,0.0067,0.0410,0.0475
594.5635,0.3579,0.1026,0.0097,0.4610,0.5287,0.7655,0.0106,0.0636,0.0039
580.0402,0.3107,0.1069,0.0014,0.3142,0.4686,0.7144,0.0065,0.0334,0.0990
403.2372,0.3361,0.2177,0.0063,0.4810,0.5421,0.7478,0.0083,0.1299,0.0399
513.1239,0.3227,0.1474,0.0070,0.1562,0.3021,0.6962,0.0013,0.0929,0.0187
567.5022,0.5126,0.1797,0.0015,0.4733,0.5254,0.7044,0.0023,0.1112,0.0972
542.8349,0.4265,0.2139,0.0075,0.3776,0.5921,0.7931,0.0012,0.1303,0.0808
492.8263,0.3004,0.1551,0.0250,0.4396,0.4700,0.7598,0.0027,0.1359,0.0072
363.2749,0.4075,0.1874,0.0161,0.3382,0.4885,0.7958,0.0116,0.0005,0.0046
558.1860,0.3098,0.2570,0.0093,0.4703,0.5561,0.7823,0.0073,0.2169,0.0169
467.8987,0.3392,0.1385,0.0303,0.4197,0.5187,0.7426,0.0038,0.1015,0.0152
424.6881,0.3283,0.1598,0.0053,0.0051,0.4007,0.7189,0.0045,0.0506,0.0247
453.8332,0.3098,0.1668,0.0066,0.2041,0.3452,0.7454,0.0179,0.0116,0.0360
576.0189,0.3190,0.2371,0.0060,0.4097,0.5857,0.6976,0.0125,0.0474,0.1046
447.0840,0.3797,0.1596,0.0170,0.2700,0.4764,0.7996,0.0003,0.0368,0.0781
332.6949,0.3964,0.1420,0.0056,0.0066,0.5798,0.6571,0.0082,0.0018,0.1010
580.7621,0.3230,0.1403,0.0078,0.3300,0.5216,0.7991,0.0032,0.0557,0.1758
482.4453,0.4253,0.1716,0.0329,0.4161,0.5829,0.6626,0.0005,0.0111,0.0399
527.4643,0.3376,0.1762,0.0066,0.3799,0.5275,0.6267,0.0044,0.0563,0.0687
428.9267,0.4107,0.2074,0.0302,0.3740,0.5892,0.7403,0.0018,0.0259,0.0307
463.6162,0.6698,0.1764,0.0011,0.4584,0.5977,0.7469,0.0041,0.1140,0.0758
456.4415,0.3540,0.1943,0.0211,0.4755,0.5684,0.6982,0.0141,0.0288,0.0311
354.8644,0.3588,0.1731,0.0166,0.0445,0.5910,0.6431,0.0031,0.0569,0.0184
551.2596,0.6014,0.2084,0.0129,0.4719,0.5859,0.5895,0.0033,0.0021,0.1324
441.9729,0.3150,0.2027,0.0143,0.3743,0.3674,0.7720,0.0075,0.0594,0.0374
586.9964,0.3003,0.1324,0.0135,0.0119,0.1270,0.7340,0.0021,0.0225,0.0572
484.6247,0.3122,0.2484,0.0030,0.1894,0.5994,0.6224,0.0063,0.0085,0.0129
576.1954,0.3401,0.1594,0.0316,0.4416,0.5666,0.6137,0.0078,0.0098,0.0098
429.5474,0.3586,0.1202,0.0036,0.3821,0.4321,0.7593,0.0007,0.0786,0.1367
381.0768,0.4614,0.1863,0.0169,0.4451,0.5621,0.7926,0.0028,0.1123,0.0159
429.9895,0.7800,0.1995,0.0124,0.4886,0.5953,0.7124,0.0128,0.0447,0.0019
353.1728,0.3922,0.1510,0.0055,0.2402,0.2008,0.7540,0.0014,0.0694,0.0263
511.8868,0.3640,0.1321,0.0020,0.2792,0.2651,0.7835,0.0028,0.0463,0.0084
371.4937,0.4143,0.1587,0.0235,0.4142,0.5561,0.6941,0.0028,0.0088,0.0378
409.0302,0.3493,0.2024,0.0010,0.1080,0.5094,0.7220,0.0070,0.0082,0.0593
329.7758,0.4114,0.1048,0.0122,0.0220,0.4101,0.6076,0.0015,0.0592,0.0529
422.5804,0.3130,0.1941,0.0095,0.2413,0.4566,0.7422,0.0110,0.0525,0.0155
508.8130,0.3669,0.1828,0.0215,0.4159,0.5789,0.7474,0.0051,0.1104,0.0528
509.9286,0.3194,0.1262,0.0058,0.0642,0.2194,0.7419,0.0050,0.0028,0.0951
476.5062,0.3468,0.1352,0.0039,0.3746,0.5102,0.6419,0.0101,0.0264,0.0417
490.5238,0.3915,0.1440,0.0038,0.4968,0.5777,0.7810,0.0036,0.1585,0.1630
420.7895,0.3566,0.1851,0.0104,0.4174,0.5360,0.7840,0.0114,0.0116,0.1337
412.4118,0.3846,0.1239,0.0012,0.0296,0.5463,0.4737,0.0080,0.0311,0.0161
446.9949,0.6262,0.2154,0.0044,0.4506,0.5944,0.6841,0.0103,0.0659,0.0154
597.9746,0.7328,0.1849,0.0095,0.4951,0.5902,0.6522,0.0123,0.1040,0.0372
548.8340,0.3295,0.1989,0.0142,0.4458,0.5572,0.6033,0.0023,0.0392,0.1006
525.1178,0.4525,0.1809,0.0027,0.4427,0.4879,0.7666,0.0191,0.0094,0.0179
489.8489,0.3421,0.1182,0.0246,0.2778,0.5516,0.6819,0.0011,0.0737,0.0143
381.4307,0.3995,0.1140,0.0072,0.0465,0.1713,0.7903,0.0070,0.0044,0.0544
351.3304,0.4362,0.1737,0.0030,0.4157,0.2762,0.7957,0.0010,0.0352,0.0096
586.4301,0.3860,0.2046,0.0108,0.4730,0.4865,0.7239,0.0079,0.0930,0.0407
522.6066,0.8003,0.1930,0.0055,0.4630,0.5849,0.5573,0.0011,0.0374,0.0849
385.2499,0.5624,0.2230,0.0091,0.4809,0.5967,0.7752,0.0015,0.1493,0.0247
280.6896,0.4279,0.1662,0.0098,0.4743,0.5246,0.7801,0.0005,0.0269,0.0671
362.0403,0.5112,0.1340,0.0036,0.3785,0.5908,0.6881,0.0016,0.0460,0.0112
596.3947,0.5224,0.2467,0.0061,0.4701,0.5796,0.7394,0.0028,0.1977,0.0609
471.9909,0.4641,0.1927,0.0030,0.3851,0.5306,0.6754,0.0001,0.0922,0.0159
436.2850,0.3321,0.1770,0.0054,0.4761,0.2805,0.7997,0.0120,0.0013,0.0855
577.3286,0.3126,0.1865,0.0076,0.2824,0.5433,0.5488,0.0019,0.0609,0.0061
445.5051,0.3365,0.1534,0.0160,0.0711,0.4302,0.7580,0.0025,0.0683,0.0567
459.9857,0.3338,0.1111,0.0013,0.4907,0.5342,0.6726,0.0036,0.0184,0.0900
593.7420,0.3179,0.1804,0.0293,0.2380,0.5045,0.6658,0.0022,0.0007,0.0013
584.8381,0.3196,0.1615,0.0081,0.3903,0.3764,0.7207,0.0005,0.1155,0.0300
488.5821,0.6521,0.2242,0.0192,0.4858,0.5815,0.6023,0.0052,0.0550,0.0044
543.3305,0.3086,0.1368,0.0336,0.0384,0.4792,0.7444,0.0009,0.0364,0.0165
402.4082,0.4083,0.0965,0.0194,0.3458,0.3929,0.7709,0.0015,0.0152,0.0009
584.3961,0.8190,0.2187,0.0047,0.4967,0.5260,0.7676,0.0133,0.0089,0.0824
530.9619,0.3162,0.1639,0.0053,0.1744,0.5904,0.6683,0.0056,0.0667,0.0636
