Ti,tau,f_B,r_ash,eta_ch,f_tail,eta_drive,f_imp,xi_sync,Pnet_Pbrems
336.9106,0.4476,0.1456,0.0031,0.0444,0.5250,0.6880,0.0132,0.0132,0.0014
387.3703,0.3389,0.1932,0.0254,0.4803,0.5408,0.7208,0.0165,0.0121,0.0737
460.3336,0.4401,0.1869,0.0107,0.4746,0.5007,0.6181,0.0047,0.0413,0.0154
423.2611,0.3884,0.1427,0.0071,0.4172,0.4264,0.6758,0.0200,0.0265,0.0014
534.3933,0.3464,0.2618,0.0096,0.4365,0.4080,0.7933,0.0102,0.0109,0.0469
559.7260,0.3072,0.1412,0.0226,0.0752,0.3519,0.6956,0.0093,0.0106,0.0313
470.5073,0.3243,0.1191,0.0063,0.3852,0.4211,0.7835,0.0087,0.0959,0.0445
520.6801,0.3170,0.2602,0.0013,0.2884,0.5893,0.6885,0.0068,0.0415,0.0709
449.1048,0.4053,0.1856,0.0142,0.4481,0.5433,0.7386,0.0052,0.0903,0.0837
470.0671,0.7868,0.1987,0.0098,0.4935,0.5765,0.7053,0.0152,0.0619,0.0559
429.1096,0.3354,0.1558,0.0295,0.0338,0.5605,0.6816,0.0078,0.0519,0.0192
544.1425,0.5489,0.2326,0.0041,0.4524,0.5803,0.6740,0.0172,0.0988,0.0520
295.0539,0.4174,0.1530,0.0097,0.0952,0.2773,0.7036,0.0127,0.0044,0.0583
588.1325,0.4192,0.1230,0.0076,0.4729,0.4707,0.7663,0.0008,0.0940,0.0482
552.9967,0.3163,0.1814,0.0249,0.4109,0.5909,0.7876,0.0031,0.0902,0.1835
317.1119,0.3944,0.1453,0.0162,0.3092,0.3516,0.7670,0.0114,0.0744,0.0049
289.0385,0.4457,0.1061,0.0096,0.0271,0.3825,0.5536,0.0091,0.0383,0.0445
442.6501,0.3928,0.1293,0.0150,0.0344,0.3995,0.7134,0.0015,0.0104,0.0004
551.6799,0.3298,0.1335,0.0046,0.2665,0.2776,0.7593,0.0054,0.0630,0.0285
406.6291,0.3790,0.1279,0.0019,0.0458,0.4550,0.6243,0.0197,0.0394,0.0475
476.9620,0.3425,0.2038,0.0053,0.0973,0.5371,0.6842,0.0050,0.0237,0.0123
465.2106,0.3252,0.1858,0.0085,0.4124,0.5089,0.7599,0.0193,0.0318,0.1709
559.3855,0.4667,0.1450,0.0058,0.4863,0.5902,0.7588,0.0056,0.1753,0.1138
323.9382,0.4171,0.1086,0.0131,0.0372,0.5053,0.4944,0.0112,0.0110,0.0691
513.4458,0.5016,0.2106,0.0129,0.4203,0.5587,0.6773,0.0100,0.0505,0.0249
478.9082,0.3874,0.1795,0.0032,0.3124,0.4563,0.7083,0.0027,0.0576,0.0350
531.3508,0.4126,0.1656,0.0309,0.3841,0.5941,0.7796,0.0158,0.0407,0.0303
536.1739,0.3015,0.2387,0.0104,0.2214,0.5767,0.7554,0.0124,0.0521,0.0359
416.4791,0.3284,0.1693,0.0327,0.4760,0.5480,0.7622,0.0135,0.0414,0.1020
528.8381,0.6603,0.1860,0.0121,0.4904,0.5793,0.6300,0.0196,0.0873,0.0134
544.2322,0.3114,0.1234,0.0136,0.3837,0.3782,0.7479,0.0149,0.0071,0.1145
444.5433,0.3862,0.1566,0.0074,0.4060,0.5441,0.7763,0.0036,0.1739,0.0647
593.3752,0.4156,0.1823,0.0069,0.4457,0.4926,0.7733,0.0114,0.0314,0.1454
412.3172,0.3496,0.1300,0.0178,0.1786,0.2900,0.6291,0.0002,0.0213,0.0207
470.2128,0.5401,0.2283,0.0153,0.4509,0.5374,0.6392,0.0010,0.0042,0.0396
377.9135,0.5920,0.2141,0.0025,0.4379,0.5755,0.7219,0.0179,0.0503,0.0015
324.0528,0.4403,0.1668,0.0124,0.4771,0.5200,0.7558,0.0076,0.0049,0.0822
400.2212,0.3233,0.1797,0.0159,0.0451,0.5671,0.7857,0.0021,0.0063,0.0114
276.1210,0.4159,0.1483,0.0058,0.0166,0.3631,0.3722,0.0065,0.0409,0.0104
517.1257,0.3380,0.1250,0.0153,0.3412,0.3071,0.7202,0.0075,0.0432,0.0017
406.8883,0.4063,0.1208,0.0043,0.1081,0.4315,0.7681,0.0044,0.0299,0.0551
347.2982,0.3640,0.1692,0.0172,0.0286,0.4324,0.4589,0.0146,0.0136,0.0268
576.5479,0.3201,0.1148,0.0062,0.3102,0.4878,0.6075,0.0014,0.0774,0.0147
338.5881,0.4027,0.1672,0.0054,0.3605,0.4442,0.7122,0.0141,0.0541,0.0100
453.2882,0.4817,0.2222,0.0126,0.4701,0.5692,0.7685,0.0092,0.1285,0.0406
455.7179,0.3360,0.1374,0.0225,0.2449,0.5416,0.6134,0.0008,0.0314,0.0635
517.5679,0.3082,0.2055,0.0082,0.4778,0.4979,0.6861,0.0002,0.1097,0.1322
590.5898,0.7688,0.1936,0.0013,0.4600,0.5807,0.6107,0.0084,0.0154,0.1589
550.5848,0.5653,0.2338,0.0021,0.3901,0.5563,0.7821,0.0013,0.1269,0.0006
395.2152,0.3607,0.1783,0.0011,0.4788,0.2602,0.7442,0.0197,0.0232,0.0274
383.3831,0.3778,0.1151,0.0103,0.0932,0.3065,0.4491,0.0009,0.0008,0.0419
599.7668,0.9713,0.2205,0.0218,0.4345,0.5855,0.7253,0.0113,0.0252,0.0073
524.4388,0.3528,0.1236,0.0019,0.1496,0.5202,0.7002,0.0105,0.0590,0.0224
598.2182,0.3007,0.2001,0.0054,0.2074,0.4695,0.6406,0.0052,0.0093,0.0584
497.6405,0.3555,0.1682,0.0077,0.4539,0.5877,0.7317,0.0169,0.2471,0.0048
428.5041,0.3917,0.1938,0.0065,0.3822,0.5103,0.7309,0.0081,0.1084,0.0242
555.5629,0.3033,0.2520,0.0182,0.3543,0.4953,0.7900,0.0090,0.0586,0.0426
523.8629,0.5102,0.2453,0.0035,0.4807,0.5920,0.7928,0.0052,0.2185,0.0858
582.1196,0.3044,0.1575,0.0331,0.4145,0.5994,0.6798,0.0070,0.1194,0.0403
539.0189,0.3152,0.1173,0.0088,0.0005,0.4439,0.7816,0.0064,0.0286,0.0519
393.0207,0.3688,0.1286,0.0223,0.3421,0.5760,0.7725,0.0124,0.1249,0.0109
560.8946,0.7301,0.2250,0.0149,0.4964,0.5862,0.5626,0.0029,0.0705,0.0937
478.2155,0.3560,0.2713,0.0089,0.2966,0.5317,0.7896,0.0069,0.0034,0.0277
582.4061,0.3268,0.2078,0.0075,0.4529,0.5568,0.6310,0.0129,0.0820,0.1092
540.6931,0.7383,0.2196,0.0020,0.4859,0.5149,0.7761,0.0160,0.0250,0.0942
576.5324,0.4361,0.2401,0.0339,0.4573,0.5953,0.6682,0.0093,0.0432,0.0370
326.3408,0.4691,0.1949,0.0012,0.2762,0.5851,0.7325,0.0168,0.0044,0.0032
437.9633,0.9146,0.1778,0.0065,0.4938,0.5687,0.7249,0.0147,0.0438,0.0346
253.4013,0.4550,0.1403,0.0021,0.1031,0.3447,0.7745,0.0135,0.0402,0.0126
487.3687,0.6180,0.1911,0.0234,0.4474,0.5980,0.7817,0.0047,0.1086,0.0075
526.7199,0.3339,0.1718,0.0071,0.2765,0.5470,0.7721,0.0142,0.1060,0.0651
565.6758,0.3215,0.0864,0.0013,0.1928,0.2232,0.7673,0.0193,0.0109,0.0088
419.2002,0.4288,0.1601,0.0084,0.3643,0.5951,0.7542,0.0163,0.1074,0.0202
354.7336,0.3570,0.1789,0.0171,0.1754,0.4854,0.7871,0.0133,0.1065,0.0001
397.5577,0.3675,0.1443,0.0121,0.2736,0.3450,0.7207,0.0059,0.0237,0.0800
471.4862,0.3522,0.1061,0.0080,0.1938,0.4254,0.6938,0.0006,0.0833,0.0402
557.4167,0.9305,0.2575,0.0021,0.4655,0.5926,0.3864,0.0041,0.0360,0.0524
477.9924,0.4168,0.2199,0.0057,0.4081,0.5693,0.6443,0.0151,0.0798,0.0069
319.2449,0.4216,0.1127,0.0072,0.1040,0.5472,0.7144,0.0065,0.1266,0.0016
356.9277,0.3759,0.1282,0.0125,0.0075,0.2970,0.7607,0.0157,0.0418,0.0439
507.8756,0.3850,0.1344,0.0418,0.4083,0.5731,0.7628,0.0106,0.0231,0.0148
529.5390,0.4352,0.2006,0.0275,0.4713,0.4528,0.7921,0.0133,0.0180,0.0148
466.4399,0.3209,0.1525,0.0067,0.3322,0.5965,0.7364,0.0051,0.0337,0.2337
372.9276,0.3620,0.2667,0.0145,0.4300,0.5901,0.7177,0.0042,0.0505,0.0085
377.0090,0.3952,0.1415,0.0321,0.0081,0.2693,0.7650,0.0003,0.0057,0.0208
503.6846,0.3203,0.1727,0.0085,0.2380,0.3308,0.6285,0.0033,0.0408,0.0181
330.3323,0.3646,0.1855,0.0028,0.0067,0.3768,0.5527,0.0006,0.0363,0.0363
592.0916,0.3294,0.1139,0.0166,0.4636,0.5770,0.7757,0.0005,0.1928,0.0700
480.9735,0.3476,0.1510,0.0104,0.4507,0.3989,0.7475,0.0116,0.0644,0.0768
408.0490,0.5543,0.1830,0.0161,0.4797,0.5956,0.6779,0.0134,0.0328,0.0432
473.9932,0.3022,0.2250,0.0041,0.1854,0.3609,0.7616,0.0013,0.1045,0.0202
538.2954,0.3385,0.0840,0.0030,0.0165,0.5287,0.7321,0.0033,0.0511,0.0189
440.5818,0.5679,0.1971,0.0016,0.4756,0.5085,0.6532,0.0052,0.0592,0.0272
570.7653,0.3778,0.2134,0.0178,0.4718,0.4871,0.7594,0.0173,0.0513,0.0711
531.2013,0.3915,0.2315,0.0060,0.4833,0.5584,0.6098,0.0042,0.0032,0.1750
446.3538,0.3214,0.1762,0.0116,0.4883,0.4340,0.7956,0.0061,0.2176,0.0429
556.1852,0.3293,0.2149,0.0246,0.3697,0.4145,0.7087,0.0007,0.0023,0.0279
591.9665,0.4007,0.1482,0.0079,0.3067,0.5523,0.6874,0.0029,0.0341,0.0398
419.3734,0.3358,0.2828,0.0095,0.4681,0.5540,0.7973,0.0050,0.0600,0.0920
595.6820,0.3103,0.1747,0.0113,0.3617,0.4566,0.7062,0.0095,0.0769,0.0671
524.5661,0.3213,0.1333,0.0364,0.2135,0.5868,0.7904,0.0089,0.0704,0.0188
277.6345,0.4284,0.1373,0.0110,0.0930,0.5817,0.5312,0.0044,0.0392,0.0180
551.9702,0.5122,0.2386,0.0112,0.4603,0.5140,0.7157,0.0043,0.0036,0.1071
513.9931,0.9237,0.2503,0.0044,0.4776,0.5656,0.5782,0.0074,0.0981,0.0028
347.4990,0.3704,0.1809,0.0151,0.4764,0.5405,0.6377,0.0030,0.0321,0.0091
456.6459,0.3896,0.2008,0.0081,0.4340,0.5884,0.7768,0.0014,0.2684,0.0104
582.0253,0.3575,0.1596,0.0061,0.4803,0.5095,0.7796,0.0136,0.1262,0.1471
436.1443,0.3266,0.1479,0.0189,0.1768,0.3852,0.7744,0.0076,0.0297,0.0484
485.2324,0.4090,0.2142,0.0014,0.2398,0.5152,0.7492,0.0059,0.0065,0.0109
324.1470,0.4089,0.1532,0.0268,0.4172,0.5865,0.7348,0.0116,0.0122,0.0257
545.6753,0.3101,0.1966,0.0065,0.4554,0.5447,0.7632,0.0094,0.2683,0.0572
395.9242,0.3680,0.1744,0.0067,0.0163,0.1501,0.3601,0.0075,0.0037,0.0489
575.1653,0.3127,0.2106,0.0124,0.1520,0.5008,0.7938,0.0033,0.0052,0.0366
526.7536,0.4269,0.2709,0.0052,0.4233,0.5723,0.7525,0.0029,0.0596,0.1111
464.4410,0.3894,0.1631,0.0040,0.2776,0.4422,0.7195,0.0022,0.0756,0.0127
443.6773,0.3630,0.1476,0.0048,0.3608,0.1921,0.7554,0.0106,0.0186,0.0249
517.4879,0.3612,0.1761,0.0301,0.4170,0.5486,0.7733,0.0192,0.0983,0.0023
426.2459,0.3785,0.1067,0.0035,0.1711,0.5783,0.7841,0.0154,0.1089,0.0213
519.8913,0.3028,0.1684,0.0021,0.0774,0.4751,0.6204,0.0045,0.0328,0.0897
558.0247,0.3176,0.1385,0.0408,0.3310,0.4892,0.7548,0.0125,0.0403,0.0027
583.1024,0.6067,0.1820,0.0191,0.4808,0.4562,0.7493,0.0002,0.0023,0.0236
561.5347,0.5579,0.1237,0.0014,0.4188,0.5703,0.7709,0.0037,0.0342,0.0725
402.7510,0.3869,0.1001,0.0178,0.0258,0.4672,0.5810,0.0082,0.0292,0.0330
431.3562,0.3978,0.1697,0.0173,0.4151,0.5529,0.6417,0.0139,0.0052,0.0356
416.4007,0.3841,0.1477,0.0057,0.4109,0.4970,0.7284,0.0069,0.0528,0.1189
481.2545,0.3374,0.2285,0.0030,0.4781,0.4151,0.6631,0.0122,0.0289,0.0365
504.5042,0.5512,0.1966,0.0132,0.3674,0.5960,0.6317,0.0050,0.0032,0.0190
344.8998,0.3811,0.1325,0.0068,0.1829,0.5117,0.7529,0.0171,0.0311,0.0927
381.5714,0.4050,0.2138,0.0215,0.3730,0.5588,0.7808,0.0126,0.0328,0.0216
430.8109,0.3219,0.1550,0.0110,0.3099,0.4368,0.7398,0.0109,0.0084,0.0823
459.6392,0.3295,0.1565,0.0025,0.0003,0.5276,0.5712,0.0160,0.1093,0.0188
596.5873,0.5411,0.2453,0.0139,0.4958,0.5925,0.5941,0.0062,0.1279,0.0759
465.1181,0.3811,0.1957,0.0305,0.4746,0.5986,0.7307,0.0002,0.0251,0.1583
504.2880,0.5766,0.2623,0.0038,0.4906,0.5076,0.7437,0.0131,0.0801,0.0187
510.0763,0.3139,0.2177,0.0168,0.2693,0.5751,0.7668,0.0154,0.0306,0.0807
516.7984,0.4188,0.1514,0.0036,0.3313,0.4551,0.7846,0.0183,0.0079,0.0316
347.4092,0.4367,0.1293,0.0047,0.0187,0.3305,0.5469,0.0040,0.0487,0.0091
570.8147,0.3020,0.1661,0.0218,0.4445,0.5970,0.6589,0.0166,0.0065,0.1688
531.2772,0.4687,0.1520,0.0074,0.4481,0.5119,0.6797,0.0048,0.0527,0.0543
404.6103,0.3447,0.1828,0.0076,0.3347,0.5456,0.7674,0.0187,0.0504,0.1298
542.9963,0.3380,0.2422,0.0092,0.4285,0.5078,0.6683,0.0014,0.1288,0.0083
570.6381,0.3244,0.2311,0.0459,0.4068,0.5535,0.7312,0.0031,0.0439,0.0118
335.8158,0.3525,0.2292,0.0079,0.0714,0.5954,0.7140,0.0085,0.0345,0.0084
465.3775,0.3600,0.1385,0.0064,0.3772,0.5552,0.6585,0.0199,0.0626,0.0434
418.2121,0.3181,0.1832,0.0038,0.4522,0.3561,0.7165,0.0046,0.0009,0.0889
552.5822,0.4916,0.2132,0.0056,0.4444,0.4605,0.7990,0.0060,0.0574,0.0488
495.8925,0.3049,0.1843,0.0179,0.0826,0.5524,0.5269,0.0104,0.0171,0.0339
391.6738,0.3890,0.1243,0.0109,0.2054,0.1617,0.7445,0.0028,0.0383,0.0305
507.7342,0.3316,0.1206,0.0209,0.4704,0.5300,0.7279,0.0091,0.0351,0.1200
592.9740,0.4491,0.1348,0.0082,0.4809,0.5701,0.6413,0.0121,0.0616,0.0699
411.9228,0.3408,0.1753,0.0218,0.1434,0.2739,0.7776,0.0007,0.0708,0.0310
529.6865,0.4037,0.1790,0.0116,0.4074,0.4022,0.6985,0.0074,0.0014,0.0114
490.0119,0.3143,0.1556,0.0359,0.0407,0.2231,0.6237,0.0008,0.0078,0.0305
470.0433,0.5051,0.1508,0.0226,0.4782,0.5524,0.7714,0.0003,0.0537,0.0798
472.4711,0.3119,0.1896,0.0128,0.2365,0.5795,0.6726,0.0096,0.1062,0.0428
466.5255,0.3526,0.1660,0.0318,0.2731,0.5066,0.7542,0.0141,0.0218,0.0126
479.2030,0.6694,0.2419,0.0116,0.4753,0.5785,0.7982,0.0024,0.0711,0.1077
471.1525,0.3308,0.1409,0.0168,0.0686,0.2645,0.6365,0.0020,0.0421,0.0619
543.2196,0.4399,0.1863,0.0063,0.3052,0.5952,0.7814,0.0108,0.0505,0.0426
505.5359,0.3125,0.2020,0.0025,0.3337,0.3453,0.6937,0.0013,0.1181,0.0003
567.3409,0.6010,0.2764,0.0029,0.4540,0.5744,0.5811,0.0000,0.1080,0.0316
481.1020,0.3163,0.1685,0.0279,0.3889,0.4577,0.7119,0.0075,0.0665,0.0434
455.5338,0.3489,0.1830,0.0154,0.2175,0.5264,0.7932,0.0002,0.0616,0.0797
387.3941,0.9759,0.1573,0.0078,0.4952,0.5802,0.7564,0.0016,0.0227,0.0488
590.9782,0.3366,0.2027,0.0034,0.3750,0.4007,0.7920,0.0161,0.0826,0.0239
400.2886,0.3555,0.1334,0.0235,0.0099,0.5208,0.6208,0.0014,0.0505,0.0377
488.0111,0.4932,0.2996,0.0106,0.4861,0.5720,0.6594,0.0113,0.0322,0.0305
441.1236,0.3195,0.1825,0.0209,0.0697,0.4699,0.6886,0.0167,0.0360,0.0161
393.2031,0.4617,0.2516,0.0204,0.4884,0.5507,0.7529,0.0011,0.0026,0.0756
445.3778,0.3419,0.1902,0.0021,0.2761,0.3021,0.7517,0.0178,0.0399,0.0266
583.3700,0.3279,0.1199,0.0012,0.1033,0.5421,0.6923,0.0124,0.0041,0.0643
390.9961,0.3506,0.1682,0.0397,0.1562,0.5655,0.7909,0.0070,0.0152,0.0538
496.6319,0.3665,0.2396,0.0187,0.4006,0.5983,0.7977,0.0084,0.0045,0.1643
457.6174,0.3542,0.1142,0.0058,0.0529,0.2171,0.5228,0.0156,0.0320,0.0294
365.5219,0.3856,0.1573,0.0043,0.0708,0.1409,0.6619,0.0128,0.0378,0.0357
576.2503,0.4464,0.2279,0.0174,0.4932,0.5636,0.7772,0.0045,0.2507,0.0069
537.4397,0.3251,0.1874,0.0038,0.3680,0.5414,0.6747,0.0055,0.0223,0.1939
408.6359,0.3564,0.2527,0.0023,0.3991,0.5162,0.7610,0.0147,0.0985,0.0064
533.1839,0.6330,0.1953,0.0053,0.4879,0.5940,0.6999,0.0124,0.2087,0.0246
550.1738,0.3954,0.2040,0.0223,0.4811,0.4327,0.7688,0.0097,0.0191,0.0544
433.6195,0.3271,0.2003,0.0111,0.2181,0.3068,0.6917,0.0034,0.0528,0.0187
393.7183,0.3726,0.1234,0.0083,0.1427,0.1076,0.6324,0.0181,0.0289,0.0115
599.7425,0.3342,0.1300,0.0103,0.4181,0.5624,0.7514,0.0068,0.0147,0.2335
467.3505,0.3017,0.2439,0.0059,0.0588,0.4842,0.6702,0.0037,0.0426,0.0012
370.4899,0.3943,0.0879,0.0161,0.0029,0.4382,0.4910,0.0080,0.0046,0.0453
265.2481,0.4596,0.1462,0.0077,0.0665,0.3732,0.7861,0.0078,0.0198,0.0217
453.7541,0.3043,0.1924,0.0176,0.3775,0.4515,0.7555,0.0024,0.0207,0.1181
563.1178,0.3717,0.2295,0.0114,0.3962,0.5351,0.7995,0.0110,0.1545,0.0058
460.5864,0.4311,0.1414,0.0029,0.4395,0.5793,0.7964,0.0040,0.0158,0.2548
535.0952,0.3434,0.2070,0.0352,0.4815,0.5234,0.7390,0.0010,0.0620,0.0856
585.8758,0.7331,0.2529,0.0063,0.4461,0.5711,0.6428,0.0143,0.0063,0.0828
537.2164,0.4529,0.2414,0.0131,0.4908,0.4999,0.7790,0.0174,0.1007,0.0143
372.1388,0.3481,0.1628,0.0137,0.2034,0.4759,0.6579,0.0070,0.0230,0.0263
408.4127,0.4158,0.1758,0.0117,0.2723,0.5851,0.6260,0.0028,0.0221,0.0136
389.7337,0.4340,0.1339,0.0099,0.3887,0.3309,0.7807,0.0044,0.0065,0.0349
593.4063,0.8778,0.1672,0.0137,0.4616,0.5310,0.6996,0.0066,0.0045,0.0149
546.1685,0.3235,0.1783,0.0208,0.2350,0.5366,0.6361,0.0134,0.0158,0.0079
363.1479,0.4021,0.1544,0.0019,0.0080,0.1167,0.7706,0.0087,0.0283,0.0595
484.2305,0.3080,0.1990,0.0033,0.3045,0.5904,0.5833,0.0140,0.1005,0.0194
574.3588,0.3858,0.2646,0.0019,0.4606,0.5061,0.6806,0.0062,0.0219,0.1261
413.4302,0.3479,0.1226,0.0069,0.3697,0.3834,0.7761,0.0093,0.1126,0.0200
534.6777,0.7999,0.2605,0.0072,0.4785,0.5734,0.5976,0.0031,0.0774,0.0576
499.6652,0.3939,0.2425,0.0150,0.4634,0.5442,0.6583,0.0131,0.0701,0.0060
492.4594,0.3362,0.1420,0.0181,0.0355,0.5116,0.7782,0.0147,0.0221,0.0236
397.8156,0.5620,0.2890,0.0067,0.4684,0.5775,0.7543,0.0045,0.0405,0.0296
484.0072,0.4645,0.2607,0.0127,0.4313,0.5186,0.7295,0.0034,0.0226,0.0299
553.7997,0.3271,0.1102,0.0015,0.4827,0.5960,0.7267,0.0116,0.1851,0.0853
320.3290,0.3589,0.2073,0.0051,0.3875,0.5750,0.7926,0.0128,0.0216,0.1124
346.2234,0.3869,0.1445,0.0081,0.0566,0.4917,0.4623,0.0065,0.0013,0.1025
369.0193,0.4637,0.1568,0.0152,0.4495,0.4547,0.7593,0.0107,0.0172,0.0163
477.3563,0.3527,0.1251,0.0096,0.0700,0.5522,0.5974,0.0043,0.0685,0.0183
520.8659,0.3990,0.1219,0.0032,0.3878,0.5678,0.7082,0.0155,0.0888,0.0276
580.4233,0.5228,0.1873,0.0097,0.4558,0.5993,0.7905,0.0011,0.2875,0.0099
499.8824,0.3535,0.1374,0.0056,0.4690,0.3180,0.7670,0.0073,0.0052,0.1206
419.8844,0.3627,0.1921,0.0046,0.1438,0.5585,0.6761,0.0031,0.0444,0.0482
554.6609,0.3165,0.1443,0.0189,0.0027,0.5705,0.5969,0.0022,0.0124,0.0300
520.6036,0.4214,0.1810,0.0281,0.4792,0.5880,0.6671,0.0045,0.1263,0.0125
430.5880,0.5896,0.2580,0.0172,0.4891,0.5896,0.7725,0.0094,0.0229,0.0903
525.3958,0.3559,0.2737,0.0010,0.4856,0.5641,0.6399,0.0182,0.0126,0.1213
422.0529,0.3269,0.2123,0.0027,0.2669,0.5244,0.7958,0.0016,0.0911,0.1377
597.2663,0.3192,0.1045,0.0046,0.4341,0.3650,0.6999,0.0035,0.0743,0.0145
547.3543,0.4132,0.2956,0.0158,0.4970,0.4774,0.7290,0.0000,0.0419,0.0194
497.2194,0.3100,0.2353,0.0201,0.2092,0.5958,0.6765,0.0010,0.0247,0.0336
314.6210,0.4269,0.1323,0.0010,0.0456,0.1837,0.6051,0.0156,0.0004,0.0806
582.8375,0.3486,0.1050,0.0129,0.2869,0.5387,0.7820,0.0195,0.0250,0.0156
476.0119,0.3341,0.1706,0.0115,0.4431,0.5150,0.6225,0.0003,0.0965,0.0455
408.0247,0.7539,0.1665,0.0045,0.4960,0.5569,0.7993,0.0085,0.0034,0.1243
484.0779,0.3294,0.1350,0.0274,0.3286,0.5634,0.7883,0.0062,0.1379,0.0434
534.4729,0.3120,0.2443,0.0286,0.4974,0.4509,0.6972,0.0093,0.0083,0.0328
414.6647,0.3402,0.1729,0.0020,0.2427,0.4182,0.7042,0.0053,0.0096,0.1665
582.6142,0.4286,0.1662,0.0039,0.4175,0.5020,0.6675,0.0076,0.0981,0.0142
475.7886,0.4386,0.1010,0.0025,0.3242,0.5868,0.7687,0.0122,0.0243,0.0236
490.3432,0.3494,0.1531,0.0138,0.4124,0.5400,0.6936,0.0107,0.1439,0.0145
539.5992,0.6679,0.1704,0.0094,0.3963,0.5693,0.7504,0.0007,0.0035,0.0621
353.0317,0.3977,0.1762,0.0186,0.4136,0.5961,0.7478,0.0184,0.0416,0.0450
429.2587,0.3668,0.1618,0.0090,0.0949,0.4864,0.7778,0.0113,0.0398,0.0359
504.7723,0.3131,0.1496,0.0221,0.3124,0.3626,0.7765,0.0072,0.0949,0.0405
564.9154,0.5262,0.2031,0.0012,0.4649,0.4866,0.5226,0.0013,0.0016,0.0322
456.3076,0.3485,0.1648,0.0077,0.1763,0.1659,0.6885,0.0062,0.0009,0.0275
410.9780,0.3711,0.0934,0.0125,0.3543,0.5892,0.7221,0.0010,0.0983,0.0028
535.3851,0.3211,0.1586,0.0111,0.3854,0.5035,0.5730,0.0188,0.0245,0.0004
573.2130,0.3570,0.2351,0.0084,0.4452,0.4215,0.7560,0.0041,0.0390,0.0759
281.0740,0.4413,0.1386,0.0049,0.3433,0.5357,0.7996,0.0103,0.0970,0.0018
441.8805,0.3205,0.1692,0.0037,0.0442,0.2378,0.7933,0.0121,0.0504,0.0277
585.5758,0.3229,0.1631,0.0122,0.2299,0.5846,0.5425,0.0018,0.0282,0.0232
521.6718,0.3477,0.1446,0.0057,0.2686,0.4314,0.6471,0.0029,0.0737,0.0068
586.9244,0.3057,0.2239,0.0031,0.3420,0.4822,0.7122,0.0176,0.0134,0.1071
336.7773,0.3913,0.1748,0.0362,0.1083,0.5834,0.7714,0.0072,0.0064,0.0049
387.4984,0.3729,0.1872,0.0382,0.4145,0.5056,0.7386,0.0030,0.0047,0.0369
507.1948,0.3451,0.1043,0.0177,0.1697,0.5353,0.7473,0.0016,0.0131,0.0829
342.0005,0.4085,0.1318,0.0031,0.2451,0.5038,0.6403,0.0018,0.0405,0.0649
521.0101,0.7083,0.2858,0.0070,0.4828,0.5131,0.6815,0.0013,0.0342,0.0222
451.6322,0.3412,0.1616,0.0217,0.3603,0.4059,0.7319,0.0132,0.0261,0.0500
565.4042,0.3565,0.1322,0.0034,0.3514,0.5720,0.6978,0.0047,0.1550,0.0414
456.7605,0.8848,0.2669,0.0022,0.4749,0.5550,0.7553,0.0081,0.0529,0.0375
437.9876,0.3706,0.1727,0.0134,0.4778,0.5915,0.7518,0.0098,0.0709,0.1757
486.8971,0.4522,0.2238,0.0071,0.4158,0.4696,0.7693,0.0063,0.0383,0.0356
550.9802,0.3066,0.1395,0.0072,0.4984,0.3942,0.7724,0.0187,0.2039,0.0024
479.7124,0.3677,0.0919,0.0040,0.0859,0.3752,0.6514,0.0060,0.0112,0.0367
580.4148,0.3149,0.1533,0.0024,0.1793,0.4595,0.7380,0.0138,0.0920,0.0178
513.7390,0.3404,0.0970,0.0060,0.3533,0.2948,0.7976,0.0189,0.0347,0.0242
484.1365,0.3787,0.1891,0.0022,0.1878,0.4191,0.7809,0.0021,0.0221,0.0161
413.5156,0.3428,0.1406,0.0049,0.1378,0.4932,0.5901,0.0174,0.0463,0.0165
597.0939,0.7863,0.2555,0.0026,0.4747,0.5914,0.3991,0.0148,0.0418,0.0407
580.9233,0.7073,0.1834,0.0087,0.4190,0.5726,0.7341,0.0067,0.0304,0.0608
559.7398,0.3013,0.2004,0.0135,0.4049,0.5394,0.7714,0.0167,0.1127,0.1182
406.3168,0.3897,0.2450,0.0018,0.3624,0.5854,0.7202,0.0152,0.0168,0.0690
470.5485,0.3275,0.1769,0.0091,0.0879,0.4837,0.6990,0.0161,0.0667,0.0103
427.1051,0.3694,0.1312,0.0118,0.0202,0.4406,0.6417,0.0008,0.0156,0.0934
480.1336,0.3068,0.1845,0.0148,0.2540,0.1595,0.7648,0.0197,0.0051,0.0284
511.7910,0.3084,0.1547,0.0385,0.4684,0.5160,0.7815,0.0111,0.1035,0.0599
553.0654,0.3194,0.1142,0.0157,0.1166,0.4034,0.6797,0.0105,0.0443,0.0095
463.3451,0.3755,0.1337,0.0031,0.2906,0.5238,0.6849,0.0058,0.1022,0.0317
572.5223,0.8524,0.2270,0.0143,0.4442,0.5985,0.5980,0.0135,0.0015,0.0649
566.6136,0.3488,0.1265,0.0194,0.2334,0.5930,0.7845,0.0064,0.0186,0.0718
565.5247,0.5584,0.2137,0.0095,0.4897,0.5654,0.6584,0.0035,0.1412,0.0783
477.4968,0.8018,0.1797,0.0044,0.4407,0.5537,0.6895,0.0041,0.0282,0.0315
442.5814,0.3958,0.1970,0.0241,0.4851,0.5870,0.7539,0.0141,0.1146,0.0414
